alg,notes
B' D' U' R2 D U B F' U F,
B F' D' B' U' B D U B' F,
B F' D F U F' D' U' B' F,
B F' D L2 D' U' B2 U2 B F,
B F' D' L U2 L' D U' B' F,
B F' D L' U L D' U B' F,
B F' D' L U' L' D U' B' F,
B' F' D' R' U' R D U B F,
B F' D' U B' U B D B' F,
B F' D' U' B' U B D B' F,
B F' D U' F U2 F' D' B' F,
B F' D U' F U' F' D' B' F,
B F' D U L2 D' B2 U B F,
B F' D U' L2 D' B2 U B F,
B F' D' U' L2 D F2 U' B' F',
B F D U R2 U' R2 D' B' F',
B' F' D' U' R2 U R2 D B F,
B' F' D' U' R' U R D B F,
B F L' F' R' F L R B' F',
B' F L' F' R' F L R B F',
B F' L' R B L B' R' B' F,
B' F L' R D2 L B2 R' B' F',
B' F L R' D2 L' F2 R B F,
B F' L R' F2 L' F2 R B' F,
B F' L R' F' L' F R B' F,
B F L' R' F' R F L B' F',
B' F L' R' F' R F L B F',
B F' R B2 L' B2 L R' B' F,
B F R B2 L' D2 L R' B F',
B F' R B L' B' L R' B' F,
B' F' R' F2 L D2 L' R B F',
B F U2 F2 D' U' L2 D B' F,
B F' U2 F L R U L' R' B',
B' F' U' B2 D L2 D' U B' F,
B F' U' B' L' R' U2 L R F,
B F' U' B' L' R' U L R F,
B F' U' B' L' R' U' L R F,
B F' U F L R U' L' R' B',
B L R U2 L' R' B' F' U F,
B L R U2 L' R' F' U2 B' F,
B L R U' L' R' B' F' U2 F,
B U2 B' F D U R' D' U' F',
B U2 B' F' L' R' U' L R F,
B U B' F' L' R' U' L R F,
B U' B' F' L' R' U L R F,
D B2 L R' U2 L' R D' U' R2,
D' F2 L' R' F2 L R D U F2,
D' L' R' F2 L R F2 D U F2,
D' L' R U2 L R' F2 D U' R2,
D R2 D' U' B' F' R2 B F R2,
D R2 D' U' R2 B' F' R2 B F,
D U B' D' U' R2 D U B D',
D U' B' D' U' R' D U B D',
D U B' F D' R2 D B F' D',
D' U' B' F D R2 D' B F' D,
D U' B' F D' R' D B F' D',
D' U B' F D R' D' B F' D,
D' U' B' F D R D' B F' D,
D' U B L R U L' R' B' D,
D' U B L R U' L' R' B' D,
D' U' B L R U L' R' B' D,
D' U F D U R D' U' F' D,
D' U F D U R' D' U' F' D,
D' U' F D U R D' U' F' D,
D U F' L' R' U2 L R F D',
D U' F' L' R' U' L R F D',
D U L' R' B2 R2 B2 L R D',
D U' L' R' B2 R2 B2 L R D',
D' U L' R' B2 R2 B2 L R D,
D' U' L' R' B2 R2 B2 L R D,
D U' L R' B' R2 B L' R D',
D U' L' R' B' R2 B L R D',
D U L' R' B' R B L R D',
D U L' R D B2 D' L R' D',
D U' L' R D B D' L R' D',
D' U L R' D' F2 D L' R D,
D' U L R' D' F' D L' R D,
D' U' L R' D' F D L' R D,
D U L R F2 R2 F2 L' R' D',
D U' L R F2 R2 F2 L' R' D',
D' U L R F2 R2 F2 L' R' D,
D' U' L R F2 R2 F2 L' R' D,
D' U L R F R2 F' L' R' D,
D' U' L R F R2 F' L' R' D,
D' U' L' R F R2 F' L R' D,
D U R' B' F R2 B F' R D',
D' U R B' F R2 B F' R' D,
D' U' R B' F R2 B F' R' D,
D U' R' B' F R' B F' R D',
D U R B F' U2 B' F R D',
D U' R B F' U2 B' F R D',
D' U R B F' U2 B' F R D,
D' U' R B F' U2 B' F R D,
F D U R D' U' B F' U2 B',
F D U R D' U' B F' U B',
F D U R D' U' B F' U' B',
F' L' R' U2 L R B U2 B' F,
F' L' R' U L R B F U2 B',
F' L' R' U L R B F U B',
F' L' R' U L R B F U' B',
F' L' R' U L R B U B' F,
F' U2 B F L R U' L' R' B',
F' U' B' F D' U' R2 D U B,
F' U' B' F D' U' R D U B,
F' U' B' F D' U' R' D U B,
F' U B F L R U2 L' R' B',
F' U B F L R U L' R' B',
L' D U' B2 D' U L R' U R',
L D' U F2 D U' L' R U2 R,
L D' U F2 D U' L' R U R,
L D' U F2 D U' L' R U' R,
L D' U F2 D U' L' R' U R',
L' D' U R2 D U' R B2 L R',
L F2 R' D U' R2 D' U L' R',
L' R B2 R' D' U R2 D U' L,
L' R' B F R' B' R B' F' L,
L' R B' F' R B R' F L R',
L R B' F' R F R' B F L',
L R' B' F R F' R' B L' R,
L' R B F' U2 B' U2 F L R,
L R' B F' U2 F U2 B' L' R',
L R' B F' U F U' B' L' R,
L R' B' R F R' B F' L' R,
L R B U2 F' U2 B' F L' R,
L R' B U F' U' B' F L' R,
L' R D B2 U' B2 D' U L R',
L R' D' F2 U F2 D U' L' R,
L R' D' F D U' R2 U L' R',
L R' D' F' U F2 D U' L' R,
L R D' F U F' D U' L' R',
L R' D' F' U F D U' L' R,
L' R D R' U R D' U' L R',
L' R D U B2 D' R2 U2 L R,
L' R' D U' B2 U B2 D' L R,
L' R D U' B' U B2 D' L R',
L' R D U' B' U B' D' L R',
L R D' U F2 U' F2 D L' R',
L R' D' U F' D U' L' U2 R,
L R' D' U F' D U' L' U R,
L R' D' U F' D U' L' U' R,
L R D' U F U' F' D L' R',
L R' D' U F U' F D L' R,
L R' D' U F' U' F D L' R,
L R' D U' R2 D' U R' F2 L',
L' R D U R' U' R D' L R',
L R' F2 R D U' R2 D' U L',
L' R' F' U2 B U2 B' F L R',
L R U2 R2 D' F2 D U L' R,
R2 D L R' U2 L' R U' B2 D',
R2 U2 B2 L' R' B2 L2 U2 L' R,
R2 U2 B' F R' B F' R2 U2 R2,
R2 U2 B' F R' B F' R U2 R2,
R2 U2 B' F R D2 L2 B F' D2,
R2 U2 F2 L R F2 L2 U2 L R',
R2 U2 L2 B F' D2 L2 U B' F,
R2 U2 L D' U F2 D U' L' R',
R2 U2 L R' U2 L2 B2 L R B2,
R2 U2 L' R U2 L2 F2 L' R' F2,
R2 U2 R2 B' F R B F' U2 R2,
R2 U2 R2 B' F R' B F' U2 R2,
R2 U2 R B2 U2 B' F R2 B' F',
R2 U2 R' B' F D2 L2 B F' D2,
R2 U2 R B F' L2 D2 B' F L2,
R2 U2 R' B' F R2 B F' U2 R2,
R2 U2 R' B' F R' B F' U2 R2,
R2 U2 R B' F' U2 B' F R2 B2,
R2 U2 R B F U2 B' F R2 F2,
R2 U2 R D2 B F' L2 B' F D2,
R2 U2 R' D2 B' F L2 D2 B F',
R2 U2 R F2 U2 B' F R2 B F,
