alg,notes
B U B' R2 D B2 D' R2,
B' U2 B R F R2 F' R',
B' U2 R B2 U' B' U2 R',
D' R' U' R D F' U2 F,
F' U' B F U' B2 U B,
L U L' R' U R2 U' R',
L U2 L' R F R2 F' R',
R' U' R B2 D' R2 D B2,
U2 F' U2 B' F L' B2 L B,
